Time,Time Reference,fc1HighImuValuesAccelX.value,fc1HighImuValuesAccelY.distinct,fc1HighImuValuesAccelZ.distinct,fc1LowImuValuesAccelX.distinct,fc1LowImuValuesAccelY.distinct,fc1LowImuValuesAccelZ.distinct
1.76514E+12,22.432,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.453,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.492,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.512,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.519,undefined,-0.106643848,-0.072476745,-0.00976,0.015616001,0.017568002
1.76514E+12,22.546,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.577,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.612,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.619,undefined,-0.163312137,-0.121328712,-0.093695998,0,0.098576002
1.76514E+12,22.644,0.143356144,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.678,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.711,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.719,undefined,-0.163312137,-0.023624778,-0.257663995,0.038063999,0.081983998
1.76514E+12,22.744,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.777,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.811,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.819,undefined,-0.04997557,-0.121328712,-0.203007996,0.027328001,0.050751999
1.76514E+12,22.846,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.877,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.911,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.919,undefined,-0.106643848,-0.023624778,-0.041968003,0.011712,-0.011712
1.76514E+12,22.946,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.977,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.011,-0.026648758,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.019,undefined,-0.106643848,-0.072476745,-0.114192002,0.00976,-0.200080007
1.76514E+12,23.046,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.08,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.114,-0.026648758,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.119,undefined,-0.219980478,-0.756404519,-0.292800009,0.017568002,-0.033184003
1.76514E+12,23.148,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.183,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.219,undefined,-0.04997557,-0.267884731,-0.745664001,0.210816011,-0.24985601
1.76514E+12,23.235,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.255,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.287,-0.990009725,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.319,-1.046678066,0.346702456,-0.414440632,-1.272704005,0.267424017,-0.448960006
1.76514E+12,23.35,-1.160014629,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.386,-1.613361001,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.419,-1.556692719,0.00669271,-0.463292599,-1.29222405,0.338671982,-0.28987202
1.76514E+12,23.452,-1.556692719,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.499,-1.613361001,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.519,5.300170898,0.743380547,-0.658700585,-1.126303911,0.286944002,0.010736
1.76514E+12,23.567,-1.896702409,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.587,-1.840034127,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.619,-1.046678066,0.290034175,-0.219032764,-1.205359936,0.278160006,-0.230335996
1.76514E+12,23.652,-1.160014629,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.688,-1.613361001,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.719,-1.273351192,0.290034175,-0.365588665,-1.137040019,0.250831991,-0.244975999
1.76514E+12,23.757,-1.273351192,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.787,-1.330019474,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.819,undefined,0.063360989,-0.463292599,-1.109712005,0.189344004,-0.282063991
1.76514E+12,23.82,-1.330019474,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.854,-1.500024438,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.9,-1.670029283,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.919,undefined,-0.219980478,-0.219032764,-1.039440036,0.169824004,-0.244000003
1.76514E+12,23.921,-1.103346348,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.953,-1.160014629,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.973,-1.046678066,undefined,undefined,undefined,undefined,undefined
1.76514E+12,23.993,-1.216682911,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.019,undefined,0.00669271,-0.023624778,-0.875472009,0.164943993,-0.194224
1.76514E+12,24.02,-1.216682911,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.09,-1.103346348,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.11,-1.273351192,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.119,undefined,-0.04997557,-0.121328712,-0.860832036,0.126880005,-0.1708
1.76514E+12,24.144,-0.990009725,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.176,-1.046678066,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.209,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.219,undefined,0.063360989,-0.365588665,-0.76128,0.110288002,-0.160063997
1.76514E+12,24.243,-0.990009725,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.296,-1.103346348,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.319,undefined,0.063360989,-0.219032764,-0.767135978,0.094672002,-0.153231993
1.76514E+12,24.327,-1.046678066,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.347,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.379,-0.876673162,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.419,undefined,0.00669271,-0.121328712,-0.674416006,0.058560003,-0.173728004
1.76514E+12,24.428,-1.046678066,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.448,-0.990009725,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.468,-1.103346348,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.488,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.514,-0.876673162,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.519,undefined,-0.04997557,-0.072476745,-0.479216009,0.023424,-0.096624002
1.76514E+12,24.547,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.572,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.592,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.619,undefined,-0.163312137,-0.170180798,-0.721264064,0.071248002,-0.1708
1.76514E+12,24.632,-0.876673162,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.653,-0.990009725,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.689,-1.046678066,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.709,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.719,undefined,0.120029338,-0.170180798,-0.825695992,0.028304001,-0.098576002
1.76514E+12,24.729,-1.046678066,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.771,-0.990009725,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.791,-1.046678066,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.819,undefined,-0.27664876,-0.170180798,-0.919392049,0.027328001,-0.101503998
1.76514E+12,24.823,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.855,-1.273351192,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.888,-1.216682911,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.919,undefined,-0.106643848,0.074079156,-0.070272006,0,-0.030256001
1.76514E+12,24.923,-1.160014629,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.955,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,24.989,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.019,undefined,0.063360989,-0.121328712,-0.107359998,0.046847999,-0.025376
1.76514E+12,25.022,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.076,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.096,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.119,undefined,0.176697612,-0.023624778,-0.075152002,0.078079998,-0.072223999
1.76514E+12,25.128,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.162,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.219,undefined,-0.04997557,-0.267884731,-0.220576003,0.181535989,-0.086864002
1.76514E+12,25.22,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.25,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.27,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.316,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.319,undefined,0.403370738,-0.512144566,-1.429839969,0.783728004,-0.341600001
1.76514E+12,25.336,0.030019522,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.384,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.403,-1.386687875,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.419,undefined,0.346702456,-0.170180798,-3.125152111,0.469455987,-0.157136008
1.76514E+12,25.454,-2.520053625,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.473,-3.086736679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.494,-3.766756296,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.514,-3.993429422,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.519,undefined,0.063360989,-0.023624778,-1.372256041,0.13859199,0.060512003
1.76514E+12,25.553,-2.973400116,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.575,-2.576721907,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.595,-2.066707134,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.615,-1.500024438,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.619,undefined,-0.219980478,-0.170180798,-0.117120005,0.085887998,-0.068319999
1.76514E+12,25.656,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.677,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.697,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.717,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.719,undefined,-0.333317041,-0.072476745,0.098576002,0.080031998,0.105408005
1.76514E+12,25.738,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.792,0.030019522,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.812,0.030019522,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.819,undefined,-0.559990227,0.220635056,-1.374207973,-0.236192003,0.388448
1.76514E+12,25.832,0.540034175,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.853,0.483365893,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.894,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.914,-1.443356156,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.919,undefined,-0.446653634,0.17178309,-2.093519926,-0.238143995,0.28987202
1.76514E+12,25.944,-1.896702409,undefined,undefined,undefined,undefined,undefined
1.76514E+12,25.977,-2.293380499,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.014,-2.520053625,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.019,undefined,-0.333317041,0.074079156,-1.991039991,-0.150304005,0.329887986
1.76514E+12,26.048,-2.520053625,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.082,-2.406717062,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.117,-2.293380499,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.119,undefined,0.176697612,0.416042924,-0.674416006,0.255712003,0.451887995
1.76514E+12,26.15,-1.613361001,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.18,-1.103346348,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.214,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.219,undefined,0.516707301,0.122931123,-0.487024009,0.600239992,0.134688005
1.76514E+12,26.25,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.282,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.316,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.319,undefined,0.630043983,-0.267884731,-0.201056004,0.610000014,-0.074176006
1.76514E+12,26.348,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.382,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.419,undefined,0.573375702,-0.658700585,-1.887583971,0.563151956,-0.488976002
1.76514E+12,26.438,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.458,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.489,-1.670029283,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.519,undefined,0.290034175,-0.854108453,-2.80209589,0.25376001,-0.224480003
1.76514E+12,26.532,-2.916731834,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.552,-2.803395271,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.601,-3.256741524,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.619,undefined,0.573375702,-0.512144566,-1.49425602,0.741760015,-0.211792007
1.76514E+12,26.621,-3.313409567,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.654,-2.576721907,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.7,-2.010038853,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.719,undefined,0.573375702,-1.244924307,-0.786656022,0.464576006,-0.89596802
1.76514E+12,26.72,-1.840034127,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.753,-1.613361001,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.789,-0.990009725,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.819,-0.820004821,0.176697612,-0.463292599,-1.100927949,0.210816011,-0.474335998
1.76514E+12,26.855,-1.046678066,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.889,-0.990009725,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.919,undefined,-0.219980478,-0.756404519,-1.617232084,-0.139568001,-0.578768015
1.76514E+12,26.921,-1.330019474,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.954,-1.726697564,undefined,undefined,undefined,undefined,undefined
1.76514E+12,26.989,-1.840034127,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.019,undefined,0.00669271,-0.560996532,-1.584048033,0.097599998,-0.349408001
1.76514E+12,27.033,-2.066707134,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.053,-2.010038853,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.119,undefined,0.176697612,-0.023624778,-0.356240004,0.264495999,-0.115167998
1.76514E+12,27.128,-1.613361001,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.148,-1.273351192,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.183,-1.103346348,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.215,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.219,undefined,0.176697612,-0.560996532,-0.262544006,0.36502403,-0.615855992
1.76514E+12,27.248,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.279,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.317,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.319,undefined,0.290034175,-0.756404519,-0.297679991,0.160063997,-0.568031967
1.76514E+12,27.35,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.383,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.419,undefined,0.290034175,-0.316736698,-0.377712011,0.360144019,-0.445055991
1.76514E+12,27.434,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.455,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.488,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.519,undefined,-0.04997557,-0.512144566,-0.566080034,0.218624011,-0.287920028
1.76514E+12,27.52,-0.536663413,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.557,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.588,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.608,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.619,undefined,0.120029338,-0.414440632,-0.450912029,0.222527996,-0.258640021
1.76514E+12,27.628,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.671,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.691,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.719,undefined,0.233365893,-0.316736698,-0.38064,0.198128,-0.316224009
1.76514E+12,27.728,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.759,-0.649999976,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.796,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.819,undefined,0.176697612,-0.365588665,-0.308416009,0.217648,-0.350383997
1.76514E+12,27.828,-0.593331695,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.858,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.893,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.919,undefined,0.120029338,-0.609848499,-0.340624005,0.237167999,-0.473360002
1.76514E+12,27.928,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,27.96,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.01,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.019,undefined,0.120029338,-0.512144566,-0.121024005,0.132736012,-0.520208001
1.76514E+12,28.03,0.030019522,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.066,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.098,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.119,undefined,-0.163312137,-0.609848499,-0.134688005,0.001952,-0.47140801
1.76514E+12,28.147,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.167,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.2,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.219,undefined,-1.013336539,-0.414440632,0.059535999,-0.706624031,-0.580720007
1.76514E+12,28.237,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.269,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.3,-0.026648758,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.319,undefined,-0.729995131,-0.316736698,0.284992009,-0.54363203,-0.291824013
1.76514E+12,28.336,0.256692708,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.367,0.08668787,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.402,0.200024426,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.419,undefined,-0.786663413,-0.512144566,0.023424,-0.577791989,-0.430416018
1.76514E+12,28.436,-0.026648758,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.468,0.030019522,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.501,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.519,undefined,-0.956668258,-0.121328712,-0.042943999,-0.655871987,-0.0244
1.76514E+12,28.534,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.567,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.601,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.619,undefined,-0.67332679,0.025227189,0.060512003,-0.526064038,0.252783984
1.76514E+12,28.646,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.666,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.7,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.719,undefined,-0.616658509,0.269487023,-0.075152002,-0.487024009,0.165920004
1.76514E+12,28.734,0.030019522,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.768,-0.026648758,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.803,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.819,undefined,-0.67332679,0.122931123,-0.029280001,-0.361119986,0.179583997
1.76514E+12,28.834,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.867,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.919,-0.196653634,-0.67332679,0.025227189,0.029280001,-0.333792001,0.169824004
1.76514E+12,28.941,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.961,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,28.981,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.019,undefined,-0.956668258,-0.023624778,0.188367993,-0.391376019,0.118096001
1.76514E+12,29.021,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.044,0.08668787,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.074,0.030019522,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.109,0.030019522,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.119,undefined,-0.446653634,-0.121328712,0.147376001,-0.243024006,-0.056608003
1.76514E+12,29.143,0.08668787,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.176,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.209,0.143356144,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.219,undefined,-0.333317041,0.025227189,0.176656008,-0.28987202,-0.350383997
1.76514E+12,29.244,0.143356144,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.277,-0.026648758,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.311,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.319,undefined,-0.333317041,-0.756404519,-0.039039999,-0.116144001,-0.50752002
1.76514E+12,29.343,-0.026648758,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.395,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.415,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.419,undefined,-0.106643848,-1.147220373,-0.292800009,0.012688,-0.990640044
1.76514E+12,29.446,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.479,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.513,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.519,undefined,-0.04997557,-0.658700585,-0.861808002,0.030256001,-1.057983994
1.76514E+12,29.547,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.579,-1.046678066,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.619,undefined,0.063360989,-0.805256486,-1.552816033,0.287920028,-0.516304016
1.76514E+12,29.628,-1.273351192,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.648,-1.613361001,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.679,-1.613361001,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.712,-1.726697564,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.719,undefined,0.176697612,-0.121328712,-2.098399878,0.1708,0.060512003
1.76514E+12,29.745,-2.236712217,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.778,-2.633390188,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.813,-2.520053625,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.819,undefined,-0.333317041,0.220635056,-1.006255984,-0.070272006,0.379664004
1.76514E+12,29.845,-2.293380499,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.878,-1.670029283,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.912,-1.330019474,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.919,undefined,0.630043983,-0.267884731,-1.231711984,0.652944028,-0.202032
1.76514E+12,29.946,-1.046678066,undefined,undefined,undefined,undefined,undefined
1.76514E+12,29.978,-1.160014629,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.013,-1.556692719,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.019,undefined,0.573375702,-0.316736698,-0.262544006,0.62659198,-0.457744032
1.76514E+12,30.044,-1.613361001,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.084,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.119,undefined,-0.163312137,-0.512144566,-0.575840056,-0.00976,-0.375760019
1.76514E+12,30.157,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.176,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.213,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.219,undefined,-0.333317041,-0.316736698,-0.544608057,-0.160063997,-0.392351985
1.76514E+12,30.243,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.279,-0.820004821,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.311,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.319,undefined,0.063360989,-0.219032764,-0.650991976,0.246928006,0.000976
1.76514E+12,30.343,-1.103346348,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.379,-0.990009725,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.409,-0.933341444,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.419,undefined,0.516707301,-0.023624778,-0.552416027,0.615855992,-0.116144001
1.76514E+12,30.446,-0.876673162,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.478,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.51,-0.706668258,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.519,undefined,0.403370738,-1.147220373,-0.789583981,0.663680017,-0.976976037
1.76514E+12,30.544,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.578,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.611,-0.990009725,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.619,undefined,-0.956668258,-0.805256486,-0.747616053,-0.570960045,-0.676367998
1.76514E+12,30.656,-1.273351192,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.676,-1.273351192,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.712,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.719,undefined,-0.559990227,-0.316736698,-0.592432022,-0.73004806,-0.184464008
1.76514E+12,30.743,-0.876673162,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.778,-0.763336539,undefined,undefined,undefined,undefined,undefined
1.76514E+12,30.814,-0.763336539,undefined,undefined,undefined,undefined,undefined
