time.3,pressure,Pressure MSL,Pressure AGL,time.15,lat,long,GPS MSL,state
751.245,92275.0,782.14,245.942,,,,,
751.264,92311.0,778.908,242.711,,,,,
751.283,92292.0,780.615,244.418,,,,,
751.304,92355.0,774.961,238.763,,,,,
751.324,92365.0,774.062,237.865,,,,,
751.345,92324.0,777.743,241.546,,,,,
751.365,92367.0,773.883,237.685,,,,,
751.384,92396.0,771.283,235.085,,,,,
751.407,92397.0,771.193,234.995,,,,,
751.423,92359.0,774.601,238.404,,,,,
751.444,92399.0,771.013,234.816,,,,,
751.462,92405.0,770.474,234.277,,,,,
751.483,92418.0,769.309,233.111,,,,,
751.506,92470.0,764.645,228.448,,,,,
751.523,92471.0,764.558,228.36,,,,,
751.543,92460.0,765.544,229.346,,,,,
751.563,92467.0,764.915,228.717,,,,,
751.584,92433.0,767.964,231.766,,,,,
751.605,92449.0,766.529,230.332,,,,,
751.622,92467.0,764.915,228.717,,,,,
751.643,92483.0,763.48,227.282,,,,,
751.663,92464.0,765.184,228.987,,,,,
751.683,92507.0,761.329,225.132,,,,,
751.704,92477.0,764.019,227.821,,,,,
751.723,92485.0,763.3,227.103,,,,,
751.743,92484.0,763.39,227.193,,,,,
751.763,92474.0,764.289,228.091,,,,,
751.781,92471.0,764.558,228.36,,,,,
751.801,92488.0,763.033,226.836,,,,,
751.822,92465.0,765.094,228.897,,,,,
751.842,92485.0,763.3,227.103,,,,,
751.863,92463.0,765.274,229.077,,,,,
751.883,92493.0,762.584,226.387,,,,,
751.902,92451.0,766.35,230.152,,,,,
751.921,92438.0,767.515,231.317,,,,,
751.943,92497.0,762.225,226.027,,,,,
751.96,92556.0,756.94,220.743,,,,,
751.98,92532.0,759.091,222.894,,,,,
752.004,92586.0,754.253,218.056,,,,,
752.02,92580.0,754.789,218.592,,,,,
752.04,92532.0,759.091,222.894,,,,,
752.062,92493.0,762.584,226.387,,,,,
752.084,92498.0,762.138,225.94,,,,,
752.103,92537.0,758.642,222.444,,,,,
752.124,92537.0,758.642,222.444,,,,,
752.143,92536.0,758.732,222.534,,,,,
752.161,92526.0,759.628,223.43,,,,,
752.182,92526.0,759.628,223.43,,,,,
752.2,92518.0,760.344,224.146,,,,,
752.222,92535.0,758.822,222.624,,,,,
752.243,92526.0,759.628,223.43,,,,,
752.261,92517.0,760.433,224.236,,,,,
752.28,92571.0,755.598,219.4,,,,,
752.304,92587.0,754.163,217.966,,,,,
752.323,92567.0,755.955,219.757,,,,,
752.339,92567.0,755.955,219.757,,,,,
752.36,92629.0,750.403,214.206,,,,,
752.382,92602.0,752.821,216.623,,,,,
752.404,92634.0,749.957,213.759,,,,,
752.419,92641.0,749.331,213.133,,,,,
752.442,92677.0,746.107,209.909,,,,,
752.462,92701.0,743.961,207.764,,,,,
752.481,92702.0,743.872,207.674,,,,,
752.5,92719.0,742.35,206.152,,,,,
752.521,92724.0,741.903,205.705,,,,,
752.54,92727.0,741.633,205.436,,,,,
752.56,92740.0,740.474,204.276,,,,,
752.579,92728.0,741.546,205.349,,,,,
752.599,92725.0,741.813,205.616,,,,,
752.619,92687.0,745.214,209.016,,,,,
752.638,92710.0,743.155,206.958,,,,,
752.659,92699.0,744.138,207.941,,,,,
752.679,92706.0,743.512,207.315,,,,,
752.698,92708.0,743.335,207.138,,,,,
752.719,92696.0,744.408,208.21,,,,,
752.74,92722.0,742.083,205.885,,,,,
752.759,92727.0,741.633,205.436,,,,,
752.778,92736.0,740.83,204.633,,,,,
752.798,92696.0,744.408,208.21,,,,,
752.82,92707.0,743.425,207.227,,,,,
752.839,92733.0,741.097,204.9,,,,,
752.862,92703.0,743.782,207.584,,,,,
752.879,92718.0,742.439,206.242,,,,,
752.897,92700.0,744.051,207.854,,,,,
752.917,92687.0,745.214,209.016,,,,,
752.937,92638.0,749.597,213.4,,,,,
752.959,92677.0,746.107,209.909,,,,,
752.979,92659.0,747.719,211.521,,,,,
752.999,92653.0,748.255,212.058,,,,,
753.018,92666.0,747.092,210.895,,,,,
753.037,92725.0,741.813,205.616,,,,,
753.06,92728.0,741.546,205.349,,,,,
753.079,92772.0,737.612,201.414,,,,,
753.097,92712.0,742.976,206.778,,,,,
753.119,92738.0,740.651,204.453,,,,,
753.137,92714.0,742.799,206.601,,,,,
753.156,92766.0,738.148,201.951,,,,,
753.176,92769.0,737.879,201.681,,,,,
753.197,92820.0,733.321,197.123,,,,,
753.218,92802.0,734.93,198.732,,,,,
753.238,92820.0,733.321,197.123,,,,,
753.257,92857.0,730.015,193.818,,,,,
753.278,92787.0,736.27,200.072,,,,,
753.298,92831.0,732.338,196.14,,,,,
753.317,92815.0,733.767,197.57,,,,,
753.338,92860.0,729.746,193.548,,,,,
753.356,92894.0,726.71,190.512,,,,,
753.379,92883.0,727.693,191.495,,,,,
753.396,92920.0,724.387,188.19,,,,,
753.417,92917.0,724.657,188.459,,,,,
753.437,92951.0,721.621,185.423,,,,,
753.457,92949.0,721.798,185.6,,,,,
753.475,92987.0,718.408,182.21,,,,,
753.495,92986.0,718.498,182.3,,,,,
753.516,92962.0,720.638,184.44,,,,,
753.538,92999.0,717.338,181.14,,,,,
753.557,92965.0,720.371,184.173,,,,,
753.578,92978.0,719.211,183.013,,,,,
753.598,92986.0,718.498,182.3,,,,,
753.615,93017.0,715.731,179.534,,,,,
753.637,93048.0,712.965,176.767,,,,,
753.657,92995.0,717.694,181.497,,,,,
753.676,93000.0,717.248,181.05,,,,,
753.696,93048.0,712.965,176.767,,,,,
753.716,93049.0,712.877,176.68,,,,,
753.735,93051.0,712.698,176.5,,,,,
753.755,93048.0,712.965,176.767,,,,,
753.776,93044.0,713.321,177.124,,,,,
753.797,93113.0,707.17,170.973,,,,,
753.817,93034.0,714.214,178.017,,,,,
753.839,93039.0,713.768,177.57,,,,,
753.857,93071.0,710.914,174.717,,,,,
753.875,93093.0,708.954,172.756,,,,,
753.895,93046.0,713.144,176.947,,,,,
753.916,93078.0,710.291,174.093,,,,,
753.935,93040.0,713.678,177.48,,,,,
753.955,93155.0,703.426,167.228,,,,,
753.975,93093.0,708.954,172.756,,,,,
753.997,93085.0,709.667,173.469,,,,,
754.014,93071.0,710.914,174.717,,,,,
754.042,93111.0,707.347,171.15,,,,,
754.057,93179.0,701.288,165.091,,,,,
754.076,93148.0,704.05,167.852,,,,,
754.096,93115.0,706.99,170.793,,,,,
754.113,93154.0,703.516,167.318,,,,,
754.135,93126.0,706.01,169.813,,,,,
754.155,93086.0,709.577,173.38,,,,,
754.176,93046.0,713.144,176.947,,,,,
754.195,93121.0,706.457,170.259,,,,,
754.214,93089.0,709.31,173.113,,,,,
754.234,93119.0,706.636,170.439,,,,,
754.253,93132.0,705.476,169.279,,,,,
754.273,93121.0,706.457,170.259,,,,,
754.295,93190.0,700.308,164.11,,,,,
754.314,93215.0,698.081,161.883,,,,,
754.333,93244.0,695.499,159.302,,,,,
754.353,93221.0,697.547,161.349,,,,,
754.374,93240.0,695.856,159.658,,,,,
754.394,93258.0,694.252,158.054,,,,,
754.413,93232.0,696.567,160.369,,,,,
754.435,93246.0,695.322,159.124,,,,,
754.452,93261.0,693.985,157.787,,,,,
754.472,93243.0,695.589,159.391,,,,,
754.494,93266.0,693.541,157.344,,,,,
754.513,93277.0,692.561,156.363,,,,,
754.533,93254.0,694.609,158.411,,,,,
754.555,93271.0,693.095,156.897,,,,,
754.573,93269.0,693.274,157.077,,,,,
754.594,93291.0,691.316,155.119,,,,,
754.613,93281.0,692.207,156.009,,,,,
754.634,93292.0,691.227,155.029,,,,,
754.652,93302.0,690.336,154.138,,,,,
754.671,93310.0,689.625,153.428,,,,,
754.693,93271.0,693.095,156.897,,,,,
754.712,93277.0,692.561,156.363,,,,,
754.732,93308.0,689.802,153.605,,,,,
754.752,93265.0,693.631,157.433,,,,,
754.772,93296.0,690.87,154.672,,,,,
754.793,93315.0,689.179,152.981,,,,,
754.811,93296.0,690.87,154.672,,,,,
754.834,93338.0,687.134,150.936,,,,,
754.851,93354.0,685.709,149.512,,,,,
754.872,93354.0,685.709,149.512,,,,,
754.891,93389.0,682.597,146.399,,,,,
754.91,93377.0,683.664,147.467,,,,,
754.931,93363.0,684.909,148.711,,,,,
754.95,93362.0,684.999,148.801,,,,,
754.97,93352.0,685.889,149.691,,,,,
754.99,93405.0,681.175,144.978,,,,,
755.012,93444.0,677.708,141.511,,,,,
755.031,93371.0,684.198,148.0,,,,,
755.051,93374.0,683.931,147.734,,,,,
755.07,93343.0,686.69,150.492,,,,,
755.092,93392.0,682.33,146.132,,,,,
755.111,93390.0,682.51,146.312,,,,,
755.132,93383.0,683.13,146.933,,,,,
755.154,93392.0,682.33,146.132,,,,,
755.17,93404.0,681.262,145.065,,,,,
755.19,93398.0,681.796,145.599,,,,,
755.212,93397.0,681.886,145.688,,,,,
755.229,93386.0,682.864,146.666,,,,,
755.25,93385.0,682.953,146.756,,,,,
755.27,93389.0,682.597,146.399,,,,,
755.289,93413.0,680.464,144.267,,,,,
755.309,93426.0,679.307,143.11,,,,,
755.329,93445.0,677.619,141.421,,,,,
755.351,93446.0,677.529,141.331,,,,,
755.372,93481.0,674.419,138.221,,,,,
755.395,93489.0,673.708,137.51,,,,,
755.412,93479.0,674.599,138.401,,,,,
755.429,93499.0,672.82,136.623,,,,,
755.45,93497.0,672.997,136.8,,,,,
755.47,93495.0,673.174,136.977,,,,,
755.491,93495.0,673.174,136.977,,,,,
755.51,93493.0,673.354,137.156,,,,,
755.528,93510.0,671.843,135.645,,,,,
755.55,93515.0,671.399,135.201,,,,,
755.57,93478.0,674.686,138.488,,,,,
755.59,93483.0,674.242,138.044,,,,,
755.611,93497.0,672.997,136.8,,,,,
755.628,93485.0,674.065,137.867,,,,,
755.654,93518.0,671.132,134.934,,,,,
755.669,93497.0,672.997,136.8,,,,,
755.689,93507.0,672.109,135.912,,,,,
755.711,93527.0,670.334,134.136,,,,,
755.731,93498.0,672.91,136.713,,,,,
755.747,93548.0,668.468,132.271,,,,,
755.768,93452.0,676.998,140.8,,,,,
755.787,93472.0,675.219,139.022,,,,,
755.811,93499.0,672.82,136.623,,,,,
755.827,93456.0,676.641,140.443,,,,,
755.849,93521.0,670.865,134.667,,,,,
755.869,93536.0,669.533,133.336,,,,,
755.888,93621.0,661.987,125.789,,,,,
755.908,93569.0,666.603,130.405,,,,,
755.927,93573.0,666.249,130.051,,,,,
755.948,93586.0,665.094,128.897,,,,,
755.968,93537.0,669.446,133.248,,,,,
755.989,93580.0,665.628,129.43,,,,,
756.006,93589.0,664.827,128.63,,,,,
756.028,93629.0,661.279,125.081,,,,,
756.047,93609.0,663.052,126.854,,,,,
756.069,93673.0,657.373,121.176,,,,,
756.087,93765.0,649.217,113.019,,,,,
756.108,93761.0,649.571,113.373,,,,,
756.126,93726.0,652.673,116.475,,,,,
756.15,93721.0,653.117,116.919,,,,,
756.167,93659.0,658.615,122.418,,,,,
756.191,93621.0,661.987,125.789,,,,,
756.206,93650.0,659.413,123.216,,,,,
756.228,93658.0,658.705,122.508,,,,,
756.247,93645.0,659.857,123.66,,,,,
756.268,93649.0,659.503,123.306,,,,,
756.289,93693.0,655.6,119.403,,,,,
756.308,93654.0,659.059,122.862,,,,,
756.325,93668.0,657.817,121.62,,,,,
756.346,93677.0,657.019,120.822,,,,,
756.366,93706.0,654.446,118.248,,,,,
756.387,93723.0,652.94,116.742,,,,,
756.407,93726.0,652.673,116.475,,,,,
756.426,93705.0,654.536,118.338,,,,,
756.445,93741.0,651.344,115.146,,,,,
756.465,93708.0,654.269,118.071,,,,,
756.488,93749.0,650.633,114.435,,,,,
756.507,93748.0,650.723,114.525,,,,,
756.526,93741.0,651.344,115.146,,,,,
756.548,93756.0,650.015,113.817,,,,,
756.566,93784.0,647.531,111.333,,,,,
756.586,93785.0,647.444,111.246,,,,,
756.604,93788.0,647.177,110.979,,,,,
756.624,93784.0,647.531,111.333,,,,,
756.645,93798.0,646.292,110.094,,,,,
756.665,93818.0,644.519,108.321,,,,,
756.684,93786.0,647.354,111.156,,,,,
756.704,93766.0,649.127,112.929,,,,,
756.725,93761.0,649.571,113.373,,,,,
756.745,93764.0,649.304,113.106,,,,,
756.765,93765.0,649.217,113.019,,,,,
756.787,93828.0,643.633,107.436,,,,,
756.806,93827.0,643.723,107.526,,,,,
756.824,93830.0,643.456,107.259,,,,,
756.845,93816.0,644.696,108.498,,,,,
756.866,93917.0,635.752,99.554,,,,,
756.885,93850.0,641.686,105.489,,,,,
756.903,93813.0,644.963,108.765,,,,,
756.925,93819.0,644.431,108.234,,,,,
756.943,93876.0,639.382,103.185,,,,,
756.965,93818.0,644.519,108.321,,,,,
756.985,93820.0,644.342,108.144,,,,,
757.004,93839.0,642.659,106.461,,,,,
757.023,93852.0,641.509,105.312,,,,,
757.049,93830.0,643.456,107.259,,,,,
757.063,93830.0,643.456,107.259,,,,,
757.085,93839.0,642.659,106.461,,,,,
757.102,93864.0,640.444,104.247,,,,,
757.123,93881.0,638.941,102.743,,,,,
757.142,93882.0,638.851,102.653,,,,,
757.163,93872.0,639.736,103.539,,,,,
757.182,93871.0,639.826,103.628,,,,,
757.203,93893.0,637.876,101.678,,,,,
757.222,93904.0,636.904,100.706,,,,,
757.244,93923.0,635.22,99.0229,,,,,
757.264,93904.0,636.904,100.706,,,,,
757.282,93926.0,634.956,98.7587,,,,,
757.303,93934.0,634.248,98.0505,,,,,
757.323,93913.0,636.106,99.908,,,,,
757.342,93937.0,633.981,97.7836,,,,,
757.361,93950.0,632.832,96.6342,,,,,
757.381,93941.0,633.627,97.4296,,,,,
757.402,93938.0,633.894,97.6965,,,,,
757.421,93937.0,633.981,97.7836,,,,,
757.441,93953.0,632.568,96.37,,,,,
757.463,93976.0,630.53,94.3328,,,,,
757.481,94000.0,628.409,92.2111,,,,,
757.503,94005.0,627.965,91.7672,,,,,
757.521,93969.0,631.151,94.9537,,,,,
757.543,94020.0,626.638,90.4407,,,,,
757.563,94002.0,628.232,92.034,,,,,
757.583,93965.0,631.505,95.3078,,,,,
757.603,93983.0,629.912,93.7145,,,,,
757.622,93985.0,629.735,93.5375,,,,,
757.641,93970.0,631.061,94.8639,,,,,
757.662,94011.0,627.436,91.2387,,,,,
757.68,93998.0,628.586,92.3881,,,,,
757.704,93976.0,630.53,94.3328,,,,,
757.721,93992.0,629.117,92.9192,,,,,
757.741,93990.0,629.294,93.0962,,,,,
757.761,93964.0,631.593,95.395,,,,,
757.781,94006.0,627.878,91.6799,,,,,
757.8,94001.0,628.319,92.1212,,,,,
757.821,94012.0,627.346,91.1489,,,,,
757.841,94005.0,627.965,91.7672,,,,,
757.862,93958.0,632.124,95.9261,,,,,
757.881,93975.0,630.62,94.4227,,,,,
757.902,93993.0,629.027,92.8293,,,,,
757.921,93954.0,632.478,96.2802,,,,,
757.943,93977.0,630.443,94.2456,,,,,
757.962,94020.0,626.638,90.4407,,,,,
757.981,93984.0,629.825,93.6273,,,,,
758.001,93959.0,632.036,95.8389,,,,,
758.019,93962.0,631.77,95.572,,,,,
758.041,93949.0,632.922,96.7241,,,,,
758.06,93951.0,632.745,96.5471,,,,,
758.079,93948.0,633.009,96.8113,,,,,
758.099,93964.0,631.593,95.395,,,,,
758.121,93986.0,629.645,93.4476,,,,,
758.141,93982.0,629.999,93.8017,,,,,
758.159,93987.0,629.558,93.3604,,,,,
758.18,94005.0,627.965,91.7672,,,,,
758.199,94020.0,626.638,90.4407,,,,,
758.219,94006.0,627.878,91.6799,,,,,
758.239,94013.0,627.259,91.0616,,,,,
758.26,94007.0,627.788,91.5901,,,,,
758.278,94033.0,625.489,89.2913,,,,,
758.3,94049.0,624.075,87.8777,,,,,
758.319,94081.0,621.245,85.0478,,,,,
758.338,94069.0,622.305,86.1074,,,,,
758.358,94102.0,619.39,83.1929,,,,,
758.379,94120.0,617.8,81.6022,,,,,
758.398,94139.0,616.119,79.9218,,,,,
758.419,94201.0,610.644,74.4469,,,,,
758.438,94202.0,610.555,74.3571,,,,,
758.46,94200.0,610.732,74.5341,,,,,
758.479,94228.0,608.258,72.0609,,,,,
758.497,94218.0,609.144,72.9461,,,,,
758.517,94239.0,607.289,71.0912,,,,,
758.539,94237.0,607.466,71.2682,,,,,
758.558,94216.0,609.318,73.1205,,,,,
758.577,94208.0,610.026,73.8286,,,,,
758.597,94226.0,608.436,72.238,,,,,
758.618,94207.0,610.113,73.9158,,,,,
758.637,94203.0,610.467,74.2699,,,,,
758.657,94229.0,608.171,71.9737,,,,,
758.68,94217.0,609.231,73.0333,,,,,
758.699,94233.0,607.82,71.6223,,,,,
758.719,94218.0,609.144,72.9461,,,,,
758.739,94208.0,610.026,73.8286,,,,,
758.758,94214.0,609.495,73.2975,,,,,
758.777,94231.0,607.994,71.7967,,,,,
758.799,94223.0,608.7,72.5022,,,,,
758.818,94249.0,606.406,70.2087,,,,,
758.837,94255.0,605.878,69.6802,,,,,
758.857,94286.0,603.14,66.9428,,,,,
758.879,94311.0,600.934,64.7365,,,,,
758.896,94269.0,604.641,68.4436,,,,,
758.916,94302.0,601.729,65.5318,,,,,
758.938,94301.0,601.817,65.619,,,,,
758.957,94258.0,605.611,69.4133,,,,,
758.979,94267.0,604.818,68.6207,,,,,
758.997,94269.0,604.641,68.4436,,,,,
759.019,94309.0,601.111,64.9135,,,,,
759.035,94292.0,602.612,66.4144,,,,,
759.056,94315.0,600.583,64.3851,,,,,
759.075,94326.0,599.613,63.4153,,,,,
759.096,94346.0,597.848,61.6503,,,,,
759.115,94313.0,600.76,64.5621,,,,,
759.137,94364.0,596.26,60.0623,,,,,
759.157,94361.0,596.524,60.3265,,,,,
759.181,94357.0,596.878,60.6805,,,,,
759.195,94370.0,595.731,59.5338,,,,,
759.218,94329.0,599.346,63.1484,,,,,
759.235,94322.0,599.964,63.7668,,,,,
759.256,94305.0,601.465,65.2676,,,,,
759.277,94324.0,599.787,63.5897,,,,,
759.297,94341.0,598.289,62.0916,,,,,
759.315,94377.0,595.113,58.9155,,,,,
759.337,94380.0,594.849,58.6513,,,,,
759.356,94392.0,593.792,57.5944,,,,,
759.378,94369.0,595.819,59.621,,,,,
759.396,94382.0,594.672,58.4742,,,,,
759.414,94397.0,593.351,57.1531,,,,,
759.436,94394.0,593.615,57.4174,,,,,
759.457,94423.0,591.06,54.8622,,,,,
759.48,94350.0,597.494,61.2962,,,,,
759.497,94336.0,598.73,62.5328,,,,,
759.514,94379.0,594.939,58.7411,,,,,
759.536,94373.0,595.467,59.2696,,,,,
759.554,94346.0,597.848,61.6503,,,,,
759.578,94397.0,593.351,57.1531,,,,,
759.598,94435.0,590.003,53.8053,,,,,
759.617,94445.0,589.12,52.9228,,,,,
759.635,94458.0,587.974,51.7761,,,,,
759.653,94473.0,586.652,50.4549,,,,,
759.673,94448.0,588.856,52.6586,,,,,
759.694,94386.0,594.32,58.1228,,,,,
759.714,94411.0,592.117,55.9191,,,,,
759.733,94390.0,593.969,57.7714,,,,,
759.754,94407.0,592.468,56.2706,,,,,
759.775,94430.0,590.442,54.244,,,,,
759.794,94449.0,588.769,52.5714,,,,,
759.814,94490.0,585.157,48.9594,,,,,
759.833,94537.0,581.016,44.8188,,,,,
759.852,94561.0,578.903,42.705,,,,,
759.874,94567.0,578.374,42.1766,,,,,
759.894,94573.0,577.848,41.6508,,,,,
759.912,94610.0,574.59,38.3928,,,,,
759.932,94586.0,576.704,40.5067,,,,,
759.955,94567.0,578.374,42.1766,,,,,
759.976,94564.0,578.638,42.4408,,,,,
759.993,94562.0,578.815,42.6179,,,,,
760.017,94591.0,576.263,40.0654,,,,,
760.035,94556.0,579.344,43.1463,,,,,
760.055,94585.0,576.791,40.5939,,,,,
760.074,94591.0,576.263,40.0654,,,,,
760.096,94605.0,575.032,38.8341,,,,,
760.113,94614.0,574.239,38.0414,,,,,
760.131,94588.0,576.527,40.3297,,,,,
760.155,94604.0,575.119,38.9213,,,,,
760.173,94661.0,570.104,33.9062,,,,,
760.192,94624.0,573.359,37.1615,,,,,
760.215,94601.0,575.383,39.1855,,,,,
760.232,94619.0,573.798,37.6002,,,,,
760.252,94605.0,575.032,38.8341,,,,,
760.271,94646.0,571.425,35.2274,,,,,
760.293,94648.0,571.248,35.0503,,,,,
760.315,94634.0,572.479,36.2816,,,,,
760.332,94617.0,573.975,37.7772,,,,,
760.351,94586.0,576.704,40.5067,,,,,
760.371,94635.0,572.392,36.1945,,,,,
760.391,94654.0,570.719,34.5219,,,,,
760.411,94675.0,568.872,32.6749,,,,,
760.43,94677.0,568.698,32.5005,,,,,
760.455,94663.0,569.929,33.7318,,,,,
760.472,94712.0,565.62,29.4222,,,,,
760.491,94695.0,567.115,30.9178,,,,,
760.51,94647.0,571.335,35.1375,,,,,
760.532,94722.0,564.74,28.5424,,,,,
760.551,94741.0,563.07,26.8724,,,,,
760.571,94691.0,567.467,31.2692,,,,,
760.593,94655.0,570.632,34.4347,,,,,
760.611,94672.0,569.137,32.9391,,,,,
760.631,94671.0,569.224,33.0263,,,,,
760.65,94692.0,567.377,31.1794,,,,,
760.669,94705.0,566.235,30.0379,,,,,
760.689,94684.0,568.082,31.8848,,,,,
760.718,94743.0,562.896,26.6981,,,,,
760.732,94743.0,562.896,26.6981,,,,,
760.749,94796.0,558.237,22.0397,,,,,
760.775,94799.0,557.973,21.7755,,,,,
760.789,94717.0,565.181,28.9836,,,,,
760.811,94740.0,563.157,26.9596,,,,,
760.828,94760.0,561.4,25.2025,,,,,
760.849,94697.0,566.938,30.7407,,,,,
760.871,94763.0,561.136,24.9383,,,,,
760.888,94701.0,566.587,30.3893,,,,,
760.908,94714.0,565.443,29.2452,,,,,
760.931,94748.0,562.454,26.2568,,,,,
760.948,94747.0,562.542,26.344,,,,,
760.969,94764.0,561.049,24.8511,,,,,
760.989,94815.0,556.567,20.3698,,,,,
761.011,94773.0,560.259,24.061,,,,,
761.029,94764.0,561.049,24.8511,,,,,
761.05,94740.0,563.157,26.9596,,,,,
761.07,94741.0,563.07,26.8724,,,,,
761.089,94786.0,559.117,22.9196,,,,,
761.11,94782.0,559.466,23.2683,,,,,
761.129,94792.0,558.589,22.3911,,,,,
761.151,94762.0,561.226,25.0281,,,,,
761.169,94782.0,559.466,23.2683,,,,,
761.188,94797.0,558.15,21.9525,,,,,
761.21,94822.0,555.954,19.7567,,,,,
761.227,94792.0,558.589,22.3911,,,,,
761.248,94814.0,556.657,20.4596,,,,,
761.269,94807.0,557.27,21.0726,,,,,
761.289,94810.0,557.009,20.811,,,,,
761.309,94807.0,557.27,21.0726,,,,,
761.329,94777.0,559.907,23.7096,,,,,
761.347,94794.0,558.412,22.2141,,,,,
761.368,94815.0,556.567,20.3698,,,,,
761.387,94865.0,552.176,15.9783,,,,,
761.409,94936.0,545.945,9.74774,,,,,
761.427,94969.0,543.049,6.85175,,,,,
761.448,95011.0,539.366,3.1684,,,,,
761.467,95021.0,538.489,2.2912,,,,,
761.486,95009.0,539.54,3.34283,,,,,
761.509,94977.0,542.346,6.14893,,,,,
761.527,94952.0,544.542,8.34467,,,,,
761.546,94938.0,545.771,9.5733,,,,,
761.567,94971.0,542.875,6.67737,,,,,
761.586,94968.0,543.137,6.93896,,,,,
761.606,94994.0,540.856,4.65869,,,,,
761.629,95019.0,538.663,2.46558,,,,,
761.647,95044.0,536.473,0.275085,,,,,
761.666,95043.0,536.56,0.362305,,,,,
761.685,95057.0,535.334,-0.863708,,,,,
761.706,95062.0,534.895,-1.30237,,,,,
761.725,95089.0,532.528,-3.66986,,,,,
761.747,95090.0,532.441,-3.75702,,,,,
761.768,95090.0,532.441,-3.75702,,,,,
761.788,95092.0,532.266,-3.93146,,,,,
761.806,95907.0,461.091,-75.1069,,,,,
761.825,95109.0,530.776,-5.42169,,,,,
761.845,95163.0,526.046,-10.1514,,,,,
761.866,95144.0,527.708,-8.48938,,,,,
761.885,95156.0,526.659,-9.53839,,,,,
761.907,95154.0,526.834,-9.36395,,,,,
761.928,95151.0,527.095,-9.10242,,,,,
761.95,95139.0,528.147,-8.05078,,,,,
761.964,95139.0,528.147,-8.05078,,,,,
761.985,95145.0,527.621,-8.5766,,,,,
762.004,95147.0,527.447,-8.75098,,,,,
762.026,95145.0,527.621,-8.5766,,,,,
762.045,95144.0,527.708,-8.48938,,,,,
762.064,95149.0,527.272,-8.92535,,,,,
762.085,95151.0,527.095,-9.10242,,,,,
762.108,95149.0,527.272,-8.92535,,,,,
762.124,95149.0,527.272,-8.92535,,,,,
762.144,95147.0,527.447,-8.75098,,,,,
762.169,95150.0,527.182,-9.0152,,,,,
762.189,95146.0,527.534,-8.66376,,,,,
762.205,95146.0,527.534,-8.66376,,,,,
762.225,95146.0,527.534,-8.66376,,,,,
762.245,95149.0,527.272,-8.92535,,,,,
762.265,95149.0,527.272,-8.92535,,,,,
762.286,95153.0,526.921,-9.27679,,,,,
762.303,95144.0,527.708,-8.48938,,,,,
762.324,95146.0,527.534,-8.66376,,,,,
762.345,95146.0,527.534,-8.66376,,,,,
762.368,95154.0,526.834,-9.36395,,,,,
762.383,95149.0,527.272,-8.92535,,,,,
762.406,95149.0,527.272,-8.92535,,,,,
762.425,95150.0,527.182,-9.0152,,,,,
762.443,95146.0,527.534,-8.66376,,,,,
762.468,95153.0,526.921,-9.27679,,,,,
762.484,95144.0,527.708,-8.48938,,,,,
762.509,95152.0,527.008,-9.18958,,,,,
762.524,95149.0,527.272,-8.92535,,,,,
762.542,95152.0,527.008,-9.18958,,,,,
762.564,95150.0,527.182,-9.0152,,,,,
762.583,95141.0,527.972,-8.22516,,,,,
762.602,95151.0,527.095,-9.10242,,,,,
762.625,95148.0,527.359,-8.8382,,,,,
762.643,95148.0,527.359,-8.8382,,,,,
762.665,95146.0,527.534,-8.66376,,,,,
762.685,95145.0,527.621,-8.5766,,,,,
762.706,95149.0,527.272,-8.92535,,,,,
762.722,95149.0,527.272,-8.92535,,,,,
762.745,95149.0,527.272,-8.92535,,,,,
762.762,95150.0,527.182,-9.0152,,,,,
762.782,95145.0,527.621,-8.5766,,,,,
762.805,95149.0,527.272,-8.92535,,,,,
762.824,95152.0,527.008,-9.18958,,,,,
762.844,95148.0,527.359,-8.8382,,,,,
762.864,95151.0,527.095,-9.10242,,,,,
762.887,95149.0,527.272,-8.92535,,,,,
762.905,95150.0,527.182,-9.0152,,,,,
762.921,95147.0,527.447,-8.75098,,,,,
762.944,95149.0,527.272,-8.92535,,,,,
762.967,95150.0,527.182,-9.0152,,,,,
762.986,95149.0,527.272,-8.92535,,,,,
763.004,95150.0,527.182,-9.0152,,,,,
763.028,95147.0,527.447,-8.75098,,,,,
763.042,95145.0,527.621,-8.5766,,,,,
763.065,95149.0,527.272,-8.92535,,,,,
763.081,95151.0,527.095,-9.10242,,,,,
763.101,95146.0,527.534,-8.66376,,,,,
763.122,95150.0,527.182,-9.0152,,,,,
763.141,95146.0,527.534,-8.66376,,,,,
763.164,95153.0,526.921,-9.27679,,,,,
763.183,95154.0,526.834,-9.36395,,,,,
763.204,95149.0,527.272,-8.92535,,,,,
763.221,95149.0,527.272,-8.92535,,,,,
763.242,95152.0,527.008,-9.18958,,,,,
763.264,95152.0,527.008,-9.18958,,,,,
763.284,95150.0,527.182,-9.0152,,,,,
763.3,95154.0,526.834,-9.36395,,,,,
763.325,95153.0,526.921,-9.27679,,,,,
763.342,95150.0,527.182,-9.0152,,,,,
763.364,95147.0,527.447,-8.75098,,,,,
763.382,95152.0,527.008,-9.18958,,,,,
763.4,95154.0,526.834,-9.36395,,,,,
763.42,95151.0,527.095,-9.10242,,,,,
763.442,95148.0,527.359,-8.8382,,,,,
763.464,95152.0,527.008,-9.18958,,,,,
763.479,95149.0,527.272,-8.92535,,,,,
763.5,95149.0,527.272,-8.92535,,,,,
