Time,Time Reference(milisecond),Time Reference(seconds),fc1BaroValuesAltitude.distinct,fc1GpsValuesAltitude.distinct,fc1GpsValuesLongitude.distinct,fc1GpsValuesLatitude.distinct,fc1LowImuValuesAccelX.distinct,fc1LowImuValuesAccelY.distinct,fc1LowImuValuesAccelZ.distinct,fc1LowImuValuesGyroX.distinct,fc1LowImuValuesGyroY.distinct,fc1LowImuValuesGyroZ.distinct
1.76514E+12,20499,20.499000000000002,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20503,20.503,undefined,undefined,undefined,undefined,-0.012688,0.014640001,0.015616001,-33.52999878,5.039999962,8.960000038
1.76514E+12,20504,20.503999999999998,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20506,20.506,undefined,3209.87915,-117.8140564,35.34651184,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20509,20.509,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20511,20.511000000000003,undefined,undefined,undefined,undefined,-0.012688,0.014640001,0.030256001,-33.52999878,4.96999979,9.029999733
1.76514E+12,20514,20.514,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20519,20.519,undefined,undefined,undefined,undefined,-0.013664001,0.014640001,0.018544002,-33.45999908,4.829999924,9.170000076
1.76514E+12,20523,20.523,3545.980225,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20524,20.524,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20527,20.527,undefined,undefined,undefined,undefined,-0.013664001,0.014640001,0.018544002,-33.45999908,4.829999924,9.170000076
1.76514E+12,20529,20.529,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20534,20.534,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20535,20.535,undefined,undefined,undefined,undefined,-0.015616001,0.012688,0.025376,-33.38999939,4.829999924,9.170000076
1.76514E+12,20539,20.538999999999998,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20544,20.544,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20549,20.549,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20552,20.552,undefined,3211.206055,-117.8140564,35.34651184,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20553,20.553,undefined,undefined,undefined,undefined,-0.015616001,0.014640001,0.018544002,-33.31999969,4.550000191,9.31000042
1.76514E+12,20554,20.554,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20559,20.559,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20561,20.561,undefined,undefined,undefined,undefined,-0.015616001,0.015616001,0.026352001,-33.31999969,4.480000019,9.380000114
1.76514E+12,20563,20.563,3548.439697,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20564,20.564,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20569,20.569,undefined,undefined,undefined,undefined,-0.015616001,0.015616001,0.026352001,-33.31999969,4.480000019,9.380000114
1.76514E+12,20574,20.574,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20579,20.579,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20584,20.584,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20586,20.586000000000002,undefined,3212.533203,-117.8140717,35.34651184,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20587,20.587,undefined,undefined,undefined,undefined,-0.011712,0.014640001,0.020496,-33.25,4.199999809,9.659999847
1.76514E+12,20589,20.589,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20594,20.594,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20595,20.595,undefined,undefined,undefined,undefined,-0.014640001,0.017568002,0.018544002,-33.18000031,4.199999809,9.729999542
1.76514E+12,20599,20.599,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20603,20.603,undefined,undefined,undefined,undefined,-0.011712,0.014640001,0.0244,-33.18000031,4.059999943,9.800000191
1.76514E+12,20604,20.604,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20609,20.609,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20614,20.613999999999997,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20619,20.619,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20622,20.622,3551.58374,3213.859131,-117.8140793,35.34651184,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20624,20.624000000000002,undefined,undefined,undefined,undefined,-0.012688,0.016592002,0.018544002,-33.11000061,3.849999905,9.93999958
1.76514E+12,20629,20.628999999999998,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20632,20.631999999999998,undefined,undefined,undefined,undefined,-0.00976,0.017568002,0.020496,-33.04000092,3.779999971,10.14999962
1.76514E+12,20634,20.634,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20639,20.639,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20644,20.644,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20649,20.649,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20653,20.653,undefined,3215.186035,-117.8140793,35.34651184,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20654,20.654,undefined,undefined,undefined,undefined,-0.007808,0.016592002,0.023424,-32.97000122,3.569999933,10.22000027
1.76514E+12,20659,20.659,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20662,20.662,undefined,undefined,undefined,undefined,-0.007808,0.016592002,0.023424,-32.97000122,3.569999933,10.22000027
1.76514E+12,20664,20.663999999999998,3555.063232,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20669,20.669,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20670,20.669999999999998,undefined,undefined,undefined,undefined,-0.011712,0.018544002,0.025376,-32.90000153,3.430000067,10.35999966
1.76514E+12,20674,20.674,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20679,20.679,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20684,20.684,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20685,20.685,undefined,3216.513184,-117.8140945,35.34650803,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20686,20.686,undefined,undefined,undefined,undefined,-0.012688,0.016592002,0.026352001,-32.90000153,3.220000029,10.5
1.76514E+12,20689,20.689,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20694,20.694,undefined,undefined,undefined,undefined,-0.012688,0.016592002,0.025376,-32.90000153,3.079999924,10.56999969
1.76514E+12,20699,20.699,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20702,20.702,undefined,undefined,undefined,undefined,-0.012688,0.016592002,0.025376,-32.90000153,3.079999924,10.56999969
1.76514E+12,20704,20.704,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20709,20.709,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20714,20.714,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20719,20.719,undefined,3217.839111,-117.8140945,35.34650803,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20720,20.72,3556.995605,undefined,undefined,undefined,-0.013664001,0.014640001,0.022448,-32.75999832,2.940000057,10.85000038
1.76514E+12,20724,20.724,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20729,20.729,undefined,undefined,undefined,undefined,-0.012688,0.01952,0.016592002,-32.75999832,2.799999952,10.92000008
1.76514E+12,20734,20.734,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20737,20.737000000000002,undefined,undefined,undefined,undefined,-0.015616001,0.018544002,0.022448,-32.75999832,2.730000019,10.98999977
1.76514E+12,20739,20.738999999999997,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20744,20.744,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20749,20.749000000000002,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20751,20.750999999999998,undefined,3219.16626,-117.8141098,35.34650803,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20752,20.752000000000002,undefined,undefined,undefined,undefined,-0.012688,0.01952,0.026352001,-32.75999832,2.589999914,11.06000042
1.76514E+12,20754,20.753999999999998,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20759,20.759,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20760,20.759999999999998,undefined,undefined,undefined,undefined,-0.010736,0.013664001,0.018544002,-32.68999863,2.450000048,11.19999981
1.76514E+12,20762,20.762,3559.91626,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20764,20.764,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20768,20.768,undefined,undefined,undefined,undefined,-0.010736,0.016592002,0.026352001,-32.68999863,2.380000114,11.34000015
1.76514E+12,20769,20.769,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20774,20.774,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20779,20.779,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20784,20.784,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20787,20.787,undefined,3220.492188,-117.8141098,35.34650803,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20788,20.788,undefined,undefined,undefined,undefined,-0.011712,0.014640001,0.01952,-32.54999924,2.170000076,11.47999954
1.76514E+12,20789,20.788999999999998,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20794,20.794,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20796,20.796,undefined,undefined,undefined,undefined,-0.012688,0.018544002,0.022448,-32.54999924,2.099999905,11.55000019
1.76514E+12,20799,20.799,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20804,20.804,undefined,undefined,undefined,undefined,-0.012688,0.018544002,0.022448,-32.54999924,2.099999905,11.55000019
1.76514E+12,20809,20.809,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20814,20.814,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20819,20.819,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20823,20.823,undefined,3221.819092,-117.8141174,35.34650803,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20824,20.824,3563.591553,undefined,undefined,undefined,-0.012688,0.014640001,0.020496,-32.47999954,1.820000052,11.68999958
1.76514E+12,20829,20.829,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20832,20.832,undefined,undefined,undefined,undefined,-0.00976,0.015616001,0.021472,-32.47999954,1.820000052,11.89999962
1.76514E+12,20834,20.834,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20839,20.839,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20844,20.844,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20849,20.849,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20853,20.853,undefined,3223.14624,-117.8141174,35.34650803,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20854,20.854,undefined,undefined,undefined,undefined,-0.011712,0.016592002,0.022448,-32.40999985,1.610000014,12.03999996
1.76514E+12,20859,20.859,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20862,20.862000000000002,undefined,undefined,undefined,undefined,-0.008784001,0.018544002,0.020496,-32.40999985,1.539999962,12.10999966
1.76514E+12,20864,20.863999999999997,3566.996826,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20869,20.869,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20870,20.869999999999997,undefined,undefined,undefined,undefined,-0.010736,0.015616001,0.022448,-32.34000015,1.399999976,12.25
