time,acceleration,time,lat. X accel.,lat. Y accel.,time,Gyro X,Gyro Y,Gyro Z,time,pressure,Pressure MSL,Pressure AGL,time,A Voltage,time,B Voltage,time,C Voltage,time,D Voltage,time,Mag X,Mag Y,Mag Z,time,eject. bat. voltage,time,comp. bat. voltage,time,state,A cont.,B cont.,C cont.,D cont.,A on., B on,C on,D on,time, QX, QY, QZ, QW, Angle,time,temperature,time,GPS Time of Week, valid leap seconds, leap seconds,time,lat,long,GPS MSL,SVs
776.924,-0.941406,776.925,-0.0117188,0.03125,776.915,0.14,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776.935,-0.945312,776.935,-0.0117188,0.0273438,776.925,0.21,-0.21,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776.944,-0.964844,776.945,-0.0117188,0.03125,776.935,0.07,-0.21,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776.959,-0.941406,776.96,-0.0117188,0.0273438,776.945,0.21,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776.97,-0.953125,776.971,-0.0117188,0.0273438,776.961,0.07,-0.21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776.975,-0.945312,776.975,-0.0117188,0.03125,776.971,0,-0.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776.984,-0.945312,776.984,-0.0117188,0.0273438,776.976,0.07,-0.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776.994,-0.941406,776.995,-0.0117188,0.03125,776.985,0.07,-0.07,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.005,-0.949219,777.005,-0.0117188,0.0273438,776.995,0,-0.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.014,-0.953125,777.014,-0.0117188,0.0273438,777.006,0.14,-0.14,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.025,-0.949219,777.025,-0.0078125,0.03125,777.015,0.07,-0.07,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.035,-0.941406,777.035,-0.0117188,0.03125,777.025,0.14,-0.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.043,-0.953125,777.043,-0.0117188,0.0273438,777.035,0.07,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.057,-0.9375,777.058,-0.015625,0.03125,777.044,0.14,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.069,-0.953125,777.069,-0.0117188,0.03125,777.063,0,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.077,-0.949219,777.078,-0.0117188,0.0273438,777.07,0,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.084,-0.945312,777.084,-0.0117188,0.03125,777.079,0.07,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.094,-0.957031,777.095,-0.0117188,0.03125,777.084,0,-0.28,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.101,-0.957031,777.109,-0.0117188,0.0273438,777.095,0.07,-0.14,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.115,-0.941406,777.116,-0.0117188,0.03125,777.109,0.07,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.121,-0.941406,777.125,-0.0117188,0.0273438,777.116,0,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.131,-0.949219,777.132,-0.0117188,0.0273438,777.126,0.07,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.142,-0.949219,777.142,-0.0117188,0.0273438,777.133,0,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.152,-0.960938,777.153,-0.0117188,0.03125,777.143,0,-0.14,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.162,-0.949219,777.162,-0.0117188,0.03125,777.154,0.14,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.171,-0.949219,777.176,-0.0117188,0.0273438,777.163,0.07,-0.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.184,-0.945312,777.184,-0.0117188,0.0273438,777.176,0.14,-0.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.194,-0.949219,777.194,-0.0117188,0.0273438,777.184,0.14,-0.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.206,-0.949219,777.206,-0.0117188,0.0273438,777.195,0.07,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.215,-0.949219,777.215,-0.0117188,0.0273438,777.21,0,-0.14,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.225,-0.945312,777.225,-0.0117188,0.03125,777.216,0.07,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.231,-0.945312,777.232,-0.0078125,0.03125,777.226,0.07,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.244,-0.941406,777.244,-0.0117188,0.0273438,777.237,0.14,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.257,-0.949219,777.258,-0.0117188,0.0273438,777.244,0.14,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.269,-0.960938,777.27,-0.0117188,0.0273438,777.259,0.21,-0.14,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.277,-0.953125,777.277,-0.0117188,0.0273438,777.27,0,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.283,-0.949219,777.283,-0.0117188,0.03125,777.278,0.07,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.294,-0.933594,777.295,-0.0117188,0.03125,777.284,0.07,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.301,-0.933594,777.309,-0.0117188,0.03125,777.295,0.07,-0.14,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.315,-0.941406,777.315,-0.0117188,0.03125,777.309,0.14,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.321,-0.941406,777.322,-0.0117188,0.03125,777.316,0.21,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.332,-0.945312,777.332,-0.0117188,0.03125,777.323,0,-0.07,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.341,-0.945312,777.346,-0.0117188,0.0273438,777.333,0,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.352,-0.953125,777.353,-0.0117188,0.0273438,777.346,0.07,-0.21,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.361,-0.953125,777.362,-0.0117188,0.03125,777.354,0.07,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.37,-0.953125,777.371,-0.0117188,0.03125,777.362,0.07,-0.14,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.38,-0.949219,777.381,-0.0117188,0.03125,777.376,0,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.39,-0.960938,777.394,-0.0117188,0.03125,777.386,0.07,-0.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.406,-0.949219,777.406,-0.0117188,0.03125,777.395,0.07,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.414,-0.945312,777.415,-0.0117188,0.0273438,777.41,0.07,-0.14,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.42,-0.957031,777.425,-0.0117188,0.0273438,777.415,0.07,-0.07,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.431,-0.953125,777.431,-0.0117188,0.0273438,777.426,0.14,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.442,-0.945312,777.443,-0.0117188,0.0273438,777.432,0.07,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.454,-0.960938,777.454,-0.0117188,0.03125,777.443,0,-0.14,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.468,-0.941406,777.468,-0.0117188,0.0273438,777.459,0,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.474,-0.957031,777.474,-0.0117188,0.0273438,777.469,0,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.48,-0.953125,777.481,-0.0117188,0.0273438,777.475,0,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.491,-0.957031,777.492,-0.0117188,0.0273438,777.485,0.07,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.505,-0.953125,777.506,-0.0117188,0.0273438,777.493,0.21,-0.14,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.513,-0.949219,777.513,-0.0117188,0.0273438,777.507,0.07,-0.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.523,-0.957031,777.524,-0.0117188,0.03125,777.514,0.14,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.533,-0.949219,777.534,-0.0117188,0.0273438,777.524,0,-0.14,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.543,-0.945312,777.543,-0.0117188,0.0273438,777.534,0,-0.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.552,-0.945312,777.552,-0.0117188,0.0273438,777.543,0,-0.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.562,-0.953125,777.563,-0.0117188,0.0273438,777.555,-0.07,-0.07,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.571,-0.953125,777.572,-0.0117188,0.0273438,777.567,0.07,-0.07,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.581,-0.964844,777.581,-0.0117188,0.0273438,777.573,0.07,-0.07,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.59,-0.953125,777.591,-0.0117188,0.03125,777.581,0.07,-0.07,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.603,-0.941406,777.603,-0.0117188,0.0273438,777.591,0.07,-0.07,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.612,-0.949219,777.612,-0.0117188,0.03125,777.604,0,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.623,-0.953125,777.623,-0.0117188,0.03125,777.613,-0.07,-0.07,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.629,-0.953125,777.633,-0.0078125,0.03125,777.624,0.14,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.641,-0.949219,777.642,-0.0117188,0.0273438,777.633,0.21,0,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.659,-0.960938,777.66,-0.0117188,0.0273438,777.642,0,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.667,-0.960938,777.668,-0.0117188,0.0273438,777.66,0,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.675,-0.949219,777.675,-0.0117188,0.0273438,777.668,0,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.681,-0.953125,777.682,-0.0117188,0.0273438,777.676,0,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.69,-0.945312,777.691,-0.0117188,0.03125,777.682,0,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.705,-0.953125,777.705,-0.0117188,0.03125,777.692,0,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.713,-0.949219,777.713,-0.0117188,0.03125,777.706,0.07,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.722,-0.9375,777.723,-0.0117188,0.03125,777.714,0.07,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.729,-0.9375,777.73,-0.0117188,0.0273438,777.723,0,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.739,-0.953125,777.74,-0.0117188,0.0273438,777.731,0,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.756,-0.9375,777.756,-0.0078125,0.0273438,777.744,0,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.767,-0.953125,777.767,-0.0078125,0.0273438,777.757,0,-0.14,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.771,-0.953125,777.772,-0.0117188,0.03125,777.767,0,-0.14,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.78,-0.949219,777.78,-0.0117188,0.03125,777.772,0.07,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.79,-0.957031,777.792,-0.0117188,0.0273438,777.781,0.14,-0.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.803,-0.964844,777.803,-0.015625,0.0273438,777.792,0.21,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.81,-0.957031,777.811,-0.0117188,0.0273438,777.805,0.14,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.82,-0.957031,777.821,-0.0117188,0.0273438,777.812,0.07,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.831,-0.953125,777.831,-0.0117188,0.03125,777.822,0,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.84,-0.953125,777.841,-0.015625,0.03125,777.831,0,-0.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.856,-0.953125,777.858,-0.0117188,0.03125,777.841,0,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.866,-0.960938,777.866,-0.0117188,0.03125,777.858,0.14,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.872,-0.953125,777.873,-0.0117188,0.03125,777.866,0.14,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.88,-0.957031,777.881,-0.0117188,0.0273438,777.874,0.07,-0.07,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.891,-0.945312,777.891,-0.0117188,0.0273438,777.881,0.21,-0.14,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.898,-0.945312,777.904,-0.0117188,0.03125,777.894,0.07,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.91,-0.941406,777.91,-0.0117188,0.0273438,777.905,0,-0.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.92,-0.96875,777.92,-0.0117188,0.0273438,777.911,0.14,-0.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.93,-0.949219,777.93,-0.0078125,0.03125,777.921,0.14,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.94,-0.953125,777.941,-0.0117188,0.0351562,777.931,0.07,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.948,-0.953125,777.949,-0.0117188,0.03125,777.941,0,-0.14,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.964,-0.964844,777.965,-0.0117188,0.0273438,777.957,0.07,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.97,-0.964844,777.971,-0.0117188,0.03125,777.966,0.07,-0.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.979,-0.957031,777.98,-0.0117188,0.0273438,777.971,0.14,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.989,-0.949219,777.989,-0.0117188,0.03125,777.98,0.07,-0.21,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.999,-0.957031,777.999,-0.0117188,0.03125,777.991,0.07,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.011,-0.945312,778.011,-0.0078125,0.03125,778,0,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.02,-0.949219,778.021,-0.0078125,0.03125,778.011,0.07,-0.21,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.031,-0.953125,778.032,-0.0117188,0.0273438,778.021,0.07,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.041,-0.957031,778.041,-0.015625,0.0273438,778.032,0.07,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.049,-0.949219,778.049,-0.0117188,0.0273438,778.041,0.21,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.062,-0.949219,778.062,-0.0117188,0.0273438,778.05,0,-0.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.068,-0.949219,778.069,-0.0117188,0.0273438,778.065,0,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.08,-0.960938,778.08,-0.0117188,0.03125,778.07,0,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.09,-0.953125,778.093,-0.0117188,0.0273438,778.08,0.14,-0.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.099,-0.949219,778.1,-0.0117188,0.03125,778.094,0.14,-0.14,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.107,-0.949219,778.111,-0.0117188,0.03125,778.1,0,-0.07,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.117,-0.957031,778.121,-0.0117188,0.03125,778.112,0.07,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.127,-0.960938,778.131,-0.0117188,0.0273438,778.122,0,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.14,-0.957031,778.14,-0.0117188,0.03125,778.132,0,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.151,-0.949219,778.151,-0.0117188,0.03125,778.141,0.07,-0.07,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.158,-0.949219,778.158,-0.0117188,0.03125,778.152,0.14,-0.21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.171,-0.957031,778.171,-0.0117188,0.03125,778.159,0,-0.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.177,-0.957031,778.181,-0.015625,0.03125,778.171,0,-0.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.187,-0.945312,778.188,-0.015625,0.03125,778.181,0.07,-0.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.201,-0.945312,778.201,-0.0117188,0.0273438,778.191,0.07,-0.14,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.207,-0.949219,778.208,-0.0117188,0.0273438,778.202,0.07,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.218,-0.945312,778.219,-0.0117188,0.0273438,778.209,0.07,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.229,-0.949219,778.23,-0.0078125,0.03125,778.22,0.07,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.238,-0.949219,778.239,-0.0117188,0.03125,778.23,0,-0.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.247,-0.945312,778.254,-0.0117188,0.0273438,778.24,0,-0.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.26,-0.949219,778.263,-0.0117188,0.0273438,778.255,0.07,-0.21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.269,-0.949219,778.27,-0.0117188,0.0273438,778.265,0.14,-0.14,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.28,-0.949219,778.281,-0.0117188,0.0273438,778.271,0,-0.14,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.29,-0.953125,778.29,-0.0117188,0.0273438,778.281,0,-0.07,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.302,-0.953125,778.302,-0.0117188,0.03125,778.291,0.07,-0.07,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.308,-0.949219,778.309,-0.0117188,0.03125,778.303,0,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.317,-0.945312,778.319,-0.0117188,0.03125,778.309,0.07,-0.21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.328,-0.945312,778.329,-0.0117188,0.03125,778.319,0.07,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.337,-0.957031,778.341,-0.0117188,0.03125,778.33,0,-0.07,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.35,-0.960938,778.35,-0.0117188,0.0273438,778.341,0.07,-0.07,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.357,-0.949219,778.357,-0.015625,0.0273438,778.35,0.07,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.37,-0.9375,778.37,-0.0117188,0.0273438,778.358,0.07,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.379,-0.953125,778.379,-0.0117188,0.03125,778.37,0.07,-0.21,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.387,-0.953125,778.388,-0.0117188,0.03125,778.38,0,-0.21,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.399,-0.953125,778.399,-0.0117188,0.0273438,778.389,0.07,-0.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.409,-0.945312,778.41,-0.0117188,0.03125,778.399,0.07,-0.14,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.416,-0.945312,778.42,-0.0117188,0.03125,778.41,0.14,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.43,-0.949219,778.43,-0.0078125,0.03125,778.42,0.21,-0.21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.439,-0.960938,778.44,-0.0117188,0.0273438,778.431,0.14,-0.14,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.453,-0.949219,778.454,-0.0117188,0.03125,778.44,0.07,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.463,-0.949219,778.464,-0.0117188,0.0273438,778.454,0.07,-0.14,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.47,-0.941406,778.471,-0.0117188,0.03125,778.464,0.07,-0.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.476,-0.9375,778.477,-0.0117188,0.0273438,778.471,0,-0.14,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
